0.6564863511043487, -1.2095307111740112, 1.4759465456008911, 0.8639855980873108, -1.2525734901428223, 0.9782426953315735, 0.43806010484695435
0.6570568467064685, -1.2092506885528564, 1.476164698600769, 0.864518940448761, -1.2525510787963867, 0.9782172441482544, 0.43802496790885925
0.6574137679202549, -1.2089024782180786, 1.4762766361236572, 0.8649111986160278, -1.2525449991226196, 0.9782213568687439, 0.43802815675735474
0.6588341134918162, -1.2098917961120605, 1.4772077798843384, 0.8661933541297913, -1.252569317817688, 0.9782475233078003, 0.4380815923213959
0.659500708523, -1.2096266746520996, 1.477464199066162, 0.8668834567070007, -1.2525465488433838, 0.9782382249832153, 0.4380798935890198
0.6596511723022221, -1.209064245223999, 1.477391242980957, 0.8671197891235352, -1.2525625228881836, 0.9782295823097229, 0.4380682706832886
0.6592683920031152, -1.2078248262405396, 1.4770632982254028, 0.8669512867927551, -1.25264573097229, 0.9782310128211975, 0.43824130296707153
0.6589333961982206, -1.2068064212799072, 1.4767526388168335, 0.8666898608207703, -1.25264573097229, 0.9782310128211975, 0.43824130296707153
0.65931142239032, -1.2061690092086792, 1.4768455028533936, 0.866962194442749, -1.2525707483291626, 0.9782400727272034, 0.43809035420417786
0.6594928676639437, -1.205723762512207, 1.4769381284713745, 0.8670923113822937, -1.252590537071228, 0.9782371520996094, 0.43810316920280457
0.6596415809743817, -1.2055835723876953, 1.4770153760910034, 0.8672235608100891, -1.2525886297225952, 0.9782442450523376, 0.43810248374938965
0.6600980469186285, -1.2053500413894653, 1.4772106409072876, 0.8675815463066101, -1.252550721168518, 0.9782267212867737, 0.43802762031555176
0.6605088472821532, -1.2051236629486084, 1.477466344833374, 0.8679404854774475, -1.252564549446106, 0.9782444834709167, 0.43805813789367676
0.660911530380084, -1.204821228981018, 1.4776160717010498, 0.8683257699012756, -1.2525473833084106, 0.9782196879386902, 0.4380589723587036
0.6620165171517969, -1.205005168914795, 1.4778918027877808, 0.8697803616523743, -1.2525898218154907, 0.9782314300537109, 0.4381079375743866
0.6621843217350576, -1.204850196838379, 1.477960467338562, 0.8699411153793335, -1.2525898218154907, 0.9782314300537109, 0.4381079375743866
0.6625701776544924, -1.2046555280685425, 1.4781479835510254, 0.8702890276908875, -1.2525582313537598, 0.9782297611236572, 0.4381011724472046
0.6636032545253182, -1.2049157619476318, 1.4787808656692505, 0.8710520267486572, -1.2525256872177124, 0.9782055616378784, 0.43800821900367737
0.663820107834523, -1.204865574836731, 1.4789365530014038, 0.8711996078491211, -1.252541184425354, 0.9782001376152039, 0.43801695108413696
0.6639260712514378, -1.2044110298156738, 1.478995680809021, 0.8713405728340149, -1.2525655031204224, 0.9782272577285767, 0.43808549642562866
